fold,epoch,phase,train_loss,val_loss,val_mae_phys,val_rmse_phys,bias_phys,best_val_mae_phys_so_far,improved,epochs_without_improvement
5,1,head,0.3461904101339834,0.2674254222462575,0.4267154206303484,0.49898304589088655,-0.03439542847346137,0.4267154206303484,True,0
5,2,head,0.3407488046247246,0.2628456291018261,0.4112371450315676,0.49824423442606947,0.022119457311129593,0.4112371450315676,True,0
5,3,head,0.3423550831420081,0.26250379061740303,0.41016879209084267,0.4993443314427347,0.04007740336585477,0.41016879209084267,True,0
5,4,head,0.351808099581727,0.26262603358676034,0.4107992320678997,0.49857493642282646,0.02921702024775176,0.41016879209084267,False,1
5,5,head,0.34097964361842187,0.26295835990458727,0.4117309919074841,0.49802298841741766,0.01778582112184975,0.41016879209084267,False,2
5,6,head,0.34250709103154287,0.2624987647351291,0.41046631779220694,0.49885445554179014,0.0343085807010428,0.41016879209084267,False,3
5,7,head,0.33921798898705413,0.2625594263275464,0.41074841384209904,0.49854257921850725,0.02969078797444856,0.41016879209084267,False,4
5,8,head,0.3703468530305794,0.26268107319871586,0.41107869463065727,0.49819240223255407,0.023705617756528737,0.41016879209084267,False,5
5,9,head,0.3392620524923716,0.2623829653279649,0.4098009842501873,0.49960261220608126,0.04480622465135964,0.4098009842501873,True,0
5,10,head,0.3374700361315003,0.2623903369013634,0.40961334253282355,0.4998680877061798,0.0478897260931078,0.40961334253282355,True,0
5,11,finetune,0.37033185997445667,0.2623744792201453,0.41012308738769815,0.4990974752088732,0.03899467274722479,0.40961334253282355,False,1
5,12,finetune,0.34023495969761697,0.26251181877321667,0.41084392801725167,0.49822651612806546,0.026503138942902044,0.40961334253282355,False,2
5,13,finetune,0.33920066161746426,0.26229960828398663,0.4096664226548701,0.4995974198567352,0.0459433478200705,0.40961334253282355,False,3
5,14,finetune,0.33715858589857817,0.26243981025699115,0.41078614431551796,0.4981827298095218,0.026969478165668977,0.40961334253282355,False,4
5,15,finetune,0.34032132662832737,0.2624535012162394,0.41081004483571626,0.49813542687831724,0.02618052008526859,0.40961334253282355,False,5
5,16,finetune,0.3376844521611929,0.2621560248856743,0.40987973320588705,0.49896833781591765,0.04032296342859589,0.40961334253282355,False,6
5,17,finetune,0.3451964380751763,0.2621522232786649,0.4099981422169728,0.49883386953570713,0.03879337194859394,0.40961334253282355,False,7
5,18,finetune,0.3389591831181731,0.2622322162302832,0.4100477195262254,0.49898815452046796,0.039597564616309915,0.40961334253282355,False,8
